,id,additionalIds,ril100,nr,name,weight,category,priceCategory,hasParking,hasBicycleParking,hasLocalPublicTransport,hasPublicFacilities,hasLockerSystem,hasTaxiRank,hasTravelNecessities,hasSteplessAccess,hasMobilityService,hasWiFi,hasTravelCenter,hasRailwayMission,hasDBLounge,hasLostAndFound,hasCarRental,federalState,ril100Identifiers,location.type,location.latitude,location.longitude,operator.type,operator.id,operator.name,regionalbereich.number,regionalbereich.name,regionalbereich.shortName,szentrale.number,szentrale.publicPhoneNumber,szentrale.name,stationManagement.number,stationManagement.name,productLine.type,productLine.segment,platforms
167,8000194,[],MKFB,3141,Kaufbeuren,139.25,4,4,True,True,True,True,False,True,True,partial,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,True,False,False,False,False,Bayern,"[{'rilIdentifier': 'MKFB', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.629496, 47.875432]}}]",location,47.875432,10.629496,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,38,089/13081055,München Hbf,237,Augsburg,Knotenbahnhof,Regionaler Knoten,5.0
168,8000195,[],MKFG,3142,Kaufering,124.8,4,4,True,True,True,False,False,True,False,partial,no,False,True,False,False,False,False,Bayern,"[{'rilIdentifier': 'MKFG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.854595, 48.080835]}}]",location,48.080835,10.854595,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,38,089/13081055,München Hbf,253,Rosenheim,Knotenbahnhof,Regionaler Knoten,10.0
169,8000196,[],HWAR,6537,Warburg (Westf),59.1,4,4,True,True,True,True,False,True,False,yes,no,False,False,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'HWAR', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.163845, 51.492953]}}]",location,51.492953,9.163845,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,16,0211/36801055,Düsseldorf Hbf,49,Hagen,Zubringerbahnhof,Regionaler Zubringer,6.0
170,8000197,[],MKP,3155,Kempten (Allgäu) Hbf,200.65,3,3,True,True,True,True,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",False,True,True,False,True,False,Bayern,"[{'rilIdentifier': 'MKP', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.31761, 47.711745]}}]",location,47.711745,10.31761,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,38,089/13081055,München Hbf,237,Augsburg,Knotenbahnhof,Regionaler Knoten,7.0
171,8000199,[],AK,3174,Kiel Hbf,700.25,2,2,True,True,True,True,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,True,True,False,True,True,Schleswig-Holstein,"[{'rilIdentifier': 'AK', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'restricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.131976, 54.314985]}}]",location,54.314985,10.131976,operator,nahverkehrsverbund-schleswig-holstein-gmbh,NAH.SH,3,RB Nord,RB Nord,3,0431-2479-1055,Kiel Hbf,4,Schleswig-Holstein,Knotenbahnhof,Großstadtknoten,15.0
172,8000201,[],NKL,3187,Kirchenlaibach,57.15,4,4,True,True,True,False,False,True,False,partial,no,False,False,False,False,False,False,Bayern,"[{'rilIdentifier': 'NKL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.776325, 49.869904]}}]",location,49.869904,11.776325,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,236,Nordfranken,Zubringerbahnhof,Regionaler Zubringer,7.0
173,8000203,[],TKG,3211,Kißlegg,52.8,5,5,True,True,True,False,False,False,True,yes,no,False,False,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'TKG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.881921, 47.793533]}}]",location,47.793533,9.881921,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,33,0711/20921055,Stuttgart Hbf,201,Friedrichshafen,Zubringerbahnhof,Regionaler Zubringer,6.0
174,8000204,[],NWDO,6597,Weiden (Oberpf),113.3,3,3,True,True,True,True,True,True,True,partial,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,True,False,False,False,False,Bayern,"[{'rilIdentifier': 'NWDO', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.153846, 49.67049]}}]",location,49.67049,12.153846,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,231,Regensburg,Knotenbahnhof,Regionaler Knoten,7.0
175,8000205,[],KKLV,3265,Kleve,87.25,6,6,True,True,True,False,False,True,False,yes,no,False,False,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'KKLV', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.146224, 51.789734]}}]",location,51.789734,6.146224,operator,zweckverband-verkehrsverbund-rhein-ruhr-aor,VRR,4,RB West,RB West,15,0203/30171055,Duisburg Hbf,44,Duisburg,Zubringerbahnhof,ländlicher Zubringer,2.0
176,8000206,[],KKO,3299,Koblenz Hbf,527.95,2,2,True,True,True,True,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,True,True,False,True,True,Rheinland-Pfalz,"[{'rilIdentifier': 'KKO', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.588345, 50.350929]}}]",location,50.350929,7.588345,operator,zweckverband-schienenpersonennahverkehr-rheinland-pfalz-nord,ZVRP Nord,5,RB Mitte,RB Mitte,24,06131/151055,Mainz Hbf,181,Koblenz,Knotenbahnhof,Großstadtknoten,47.0
177,8000207,[],KK,3320,Köln Hbf,1043.3,1,1,True,True,True,True,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,True,True,True,True,True,Nordrhein-Westfalen,"[{'rilIdentifier': 'KK', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.958729, 50.94303]}}]",location,50.94303,6.958729,operator,zweckverband-nahverkehr-rheinland-gmbh,NVR,4,RB West,RB West,19,0221/1411055,Köln Hbf,52,Köln,Metropolbahnhof,Metropolbahnhof,54.0
178,8000208,[],KKER,3330,Köln-Ehrenfeld,590.5,3,3,False,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'KKER', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.917276, 50.951533]}}, {'rilIdentifier': 'KKERP', 'isMain': False, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.917276, 50.951533]}}]",location,50.951533,6.917276,operator,zweckverband-nahverkehr-rheinland-gmbh,NVR,4,RB West,RB West,19,0221/1411055,Köln Hbf,52,Köln,Knotenbahnhof,Großstadtknoten,6.0
179,8000209,[],KKM,3336,Köln-Mülheim,764.6,3,3,True,True,True,False,False,True,True,partial,no,False,True,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'KKM', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.013295, 50.957986]}}]",location,50.957986,7.013295,operator,zweckverband-nahverkehr-rheinland-gmbh,NVR,4,RB West,RB West,19,0221/1411055,Köln Hbf,52,Köln,Knotenbahnhof,Großstadtknoten,10.0
180,8000211,[],KKR,3403,Krefeld Hbf,607.85,3,3,True,True,True,True,True,True,True,yes,no,True,True,True,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'KKR', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.569885, 51.325717]}}]",location,51.325717,6.569885,operator,zweckverband-verkehrsverbund-rhein-ruhr-aor,VRR,4,RB West,RB West,15,0203/30171055,Duisburg Hbf,44,Duisburg,Knotenbahnhof,Großstadtknoten,7.0
181,8000212,[],KKRO,3405,Krefeld-Oppum,145.35,4,4,True,True,True,False,False,True,False,yes,no,False,False,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'KKRO', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [6.61009, 51.329749]}}]",location,51.329749,6.61009,operator,zweckverband-verkehrsverbund-rhein-ruhr-aor,VRR,4,RB West,RB West,15,0203/30171055,Duisburg Hbf,44,Duisburg,Knotenbahnhof,Großstadtknoten,5.0
182,8000213,[],HK,3407,Kreiensen,59.1,4,4,True,True,True,False,False,True,False,yes,no,False,False,True,False,False,False,Niedersachsen,"[{'rilIdentifier': 'HK', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.967798, 51.851423]}}]",location,51.851423,9.967798,operator,landesnahverkehrsgesellschaft-niedersachsen-mbh,LNVG,3,RB Nord,RB Nord,8,0511/2861055,Hannover Hbf,20,Braunschweig / Göttingen,Knotenbahnhof,Regionaler Knoten,8.0
183,8000214,[],EKT,3420,Kreuztal,182.55,4,4,True,True,True,True,False,True,False,yes,no,False,False,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'EKT', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.991696, 50.956029]}}]",location,50.956029,7.991696,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,16,0211/36801055,Düsseldorf Hbf,49,Hagen,Zubringerbahnhof,Regionaler Zubringer,4.0
184,8000215,[],ELAG,3491,Lage (Lippe),94.65,5,4,True,True,True,True,False,True,False,yes,no,False,False,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'ELAG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.801199, 51.991742]}}]",location,51.991742,8.801199,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,14,0231/7291055,Dortmund Hbf,39,Bielefeld,Knotenbahnhof,Regionaler Knoten,6.0
185,8000216,[],RLA,3505,Landau (Pfalz) Hbf,237.15,4,4,True,True,True,True,False,True,True,partial,no,False,True,False,False,False,False,Rheinland-Pfalz,"[{'rilIdentifier': 'RLA', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.126204, 49.197741]}}]",location,49.197741,8.126204,operator,zweckverband-schienenpersonennahverkehr-rheinland-pfalz-sud,ZPNV Süd,5,RB Mitte,RB Mitte,25,0681/308-1055,Saarbrücken Hbf,180,Kaiserslautern,Knotenbahnhof,Regionaler Knoten,7.0
186,8000217,[],MLA,3513,Landshut (Bay) Hbf,232.2,2,2,True,True,True,True,True,True,True,partial,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,True,True,False,True,False,Bayern,"[{'rilIdentifier': 'MLA', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.13593, 48.547492]}}]",location,48.547492,12.13593,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,231,Regensburg,Knotenbahnhof,Regionaler Knoten,10.0
187,8000218,[],FWG,6612,Weilburg,74.55,5,5,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'FWG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.267949, 50.486368]}}]",location,50.486368,8.267949,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,48,0561/7861055,Kassel-Wilhelmshöhe,165,Gießen,Zubringerbahnhof,Regionaler Zubringer,3.0
188,8000220,[],MWH,6616,Weilheim (Oberbay),143.2,3,4,True,True,True,True,False,True,False,yes,no,False,True,False,False,False,False,Bayern,"[{'rilIdentifier': 'MWH', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.14286, 47.845363]}}]",location,47.845363,11.14286,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,38,089/13081055,München Hbf,253,Rosenheim,Knotenbahnhof,Regionaler Knoten,9.0
189,8000221,[],TL,3576,Lauda,95.3,5,5,True,True,True,False,False,True,False,yes,no,False,False,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'TL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.709512, 49.565385]}}]",location,49.565385,9.709512,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,32,0621/8301055,Mannheim Hbf,202,Mannheim,Knotenbahnhof,Regionaler Knoten,6.0
190,8000222,[],FLAU,3602,Lauterbach (Hess) Nord,52.25,6,6,True,True,True,False,False,True,False,yes,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'FLAU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.408055, 50.643606]}}]",location,50.643606,9.408055,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,48,0561/7861055,Kassel-Wilhelmshöhe,168,Kassel,Zubringerbahnhof,ländlicher Zubringer,2.0
191,8000225,[],HLEE,3609,Leer (Ostfriesl),120.45,3,3,True,True,True,False,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",False,True,True,False,True,False,Niedersachsen,"[{'rilIdentifier': 'HLEE', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.465283, 53.23165]}}]",location,53.23165,7.465283,operator,landesnahverkehrsgesellschaft-niedersachsen-mbh,LNVG,3,RB Nord,RB Nord,6,0421-221-4780,Bremen Hbf,21,Bremen / Osnabrück,Knotenbahnhof,Regionaler Knoten,4.0
192,8000226,[],HLER,3620,Lehrte,153.9,3,3,True,True,True,False,False,True,True,yes,no,False,False,True,False,False,False,Niedersachsen,"[{'rilIdentifier': 'HLER', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.974599, 52.376722]}}, {'rilIdentifier': 'HLERA', 'isMain': False, 'hasSteamPermission': True, 'steamPermission': 'unrestricted'}]",location,52.376722,9.974599,operator,region-hannover,RH,3,RB Nord,RB Nord,8,0511/2861055,Hannover Hbf,26,Hannover,Knotenbahnhof,Regionaler Knoten,10.0
193,8000227,[],ELE,3670,Iserlohn-Letmathe,205.75,4,4,True,False,True,False,False,True,False,yes,no,False,False,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'ELE', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [7.618397, 51.362838]}}]",location,51.362838,7.618397,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,16,0211/36801055,Düsseldorf Hbf,49,Hagen,Zubringerbahnhof,Regionaler Zubringer,4.0
194,8000228,[],NLF,3700,Lichtenfels,131.55,3,3,True,True,True,True,True,True,False,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",False,True,False,False,True,False,Bayern,"[{'rilIdentifier': 'NLF', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.059472, 50.146452]}}]",location,50.146452,11.059472,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,42,0911/2191055,Nürnberg Hbf,236,Nordfranken,Knotenbahnhof,Regionaler Knoten,9.0
195,8000229,[],FL,3720,Limburg (Lahn),201.4,3,3,True,True,True,False,True,True,True,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,True,False,False,False,False,Hessen,"[{'rilIdentifier': 'FL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.062342, 50.384119]}}]",location,50.384119,8.062342,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,48,0561/7861055,Kassel-Wilhelmshöhe,165,Gießen,Knotenbahnhof,Regionaler Knoten,10.0
196,8000230,[],MLI,3727,Lindau-Insel,74.35,3,3,True,True,True,True,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,True,True,False,True,True,Bayern,"[{'rilIdentifier': 'MLI', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.680469, 47.544341]}}]",location,47.544341,9.680469,operator,bayerische-eisenbahngesellschaft-mbh,BEG,7,RB Süd,RB Süd,38,089/13081055,München Hbf,237,Augsburg,Knotenbahnhof,Regionaler Knoten,12.0
197,8000233,[],HL,3768,Löhne (Westf),109.75,4,4,True,True,True,True,False,True,False,yes,no,False,False,False,False,False,False,Nordrhein-Westfalen,"[{'rilIdentifier': 'HL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.7135, 52.196653]}}]",location,52.196653,8.7135,operator,zweckverband-nahverkehr-westfalen-lippe,NWL,4,RB West,RB West,14,0231/7291055,Dortmund Hbf,39,Bielefeld,Knotenbahnhof,Regionaler Knoten,12.0
198,8000234,[],FLOL,3776,Lollar,69.0,5,5,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Hessen,"[{'rilIdentifier': 'FLOL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.70174, 50.647936]}}]",location,50.647936,8.70174,operator,rhein-main-verkehrsverbund-gmbh,RMV,5,RB Mitte,RB Mitte,48,0561/7861055,Kassel-Wilhelmshöhe,165,Gießen,Zubringerbahnhof,ländlicher Zubringer,3.0
199,8000235,[],TLU,3833,Ludwigsburg,719.9,3,3,True,True,True,True,True,True,True,yes,no,False,True,False,False,False,False,Baden-Württemberg,"[{'rilIdentifier': 'TLU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [9.18542, 48.891862]}}]",location,48.891862,9.18542,operator,nahverkehrsgesellschaft-baden-wurttemberg-mbh,NVBW,6,RB Südwest,RB Südwest,33,0711/20921055,Stuttgart Hbf,212,Stuttgart,Knotenbahnhof,Regionaler Knoten,7.0
200,8000236,[],RL,3837,Ludwigshafen (Rhein) Hbf,434.65,2,2,True,True,True,True,False,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",False,False,False,False,False,False,Rheinland-Pfalz,"[{'rilIdentifier': 'RL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.433402, 49.477987]}}, {'rilIdentifier': 'RL  T', 'isMain': False, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [8.433402, 49.477987]}}]",location,49.477987,8.433402,operator,zweckverband-schienenpersonennahverkehr-rheinland-pfalz-sud,ZPNV Süd,5,RB Mitte,RB Mitte,25,0681/308-1055,Saarbrücken Hbf,180,Kaiserslautern,Knotenbahnhof,Regionaler Knoten,14.0
201,8000237,[],AL,3807,Lübeck Hbf,509.9,2,2,True,True,True,True,True,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,True,True,False,True,True,Schleswig-Holstein,"[{'rilIdentifier': 'AL', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'restricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.669821, 53.867547]}}]",location,53.867547,10.669821,operator,nahverkehrsverbund-schleswig-holstein-gmbh,NAH.SH,3,RB Nord,RB Nord,3,0431-2479-1055,Kiel Hbf,4,Schleswig-Holstein,Knotenbahnhof,Großstadtknoten,12.0
202,8000238,[],ALBG,3855,Lüneburg,399.2,2,2,True,True,True,True,False,True,True,yes,"Ja, um Voranmeldung unter 030 65 21 28 88 (Ortstarif) wird gebeten",True,True,True,False,True,False,Niedersachsen,"[{'rilIdentifier': 'ALBG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.41989, 53.249656]}}, {'rilIdentifier': 'ALBGW', 'isMain': False, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.41989, 53.249656]}}]",location,53.249656,10.41989,operator,landesnahverkehrsgesellschaft-niedersachsen-mbh,LNVG,3,RB Nord,RB Nord,1,040-3918-1 053,Hamburg Hbf,1,Hamburg,Knotenbahnhof,Regionaler Knoten,10.0
